book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre
32620332-the-seven-husbands-of-evelyn-hugo,https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo,The Seven Husbands of Evelyn Hugo (Hardcover),Taylor Jenkins Reid,4.45,"622,448",2017,5360,fiction
13623848-the-song-of-achilles,https://www.goodreads.com/book/show/13623848-the-song-of-achilles,The Song of Achilles (Paperback),Madeline Miller,4.41,"555,571",2011,5350,fiction
18045891-sharp-objects,https://www.goodreads.com/book/show/18045891-sharp-objects,Sharp Objects (Paperback),Gillian Flynn,3.99,"801,741",2006,5333,fiction
17212231-inferno,https://www.goodreads.com/book/show/17212231-inferno,"Inferno (Robert Langdon, #4)",Dan Brown,3.86,"512,805",2013,5305,fiction
656,https://www.goodreads.com/book/show/656.War_and_Peace,War and Peace (Paperback),Leo Tolstoy,4.13,"289,577",1869,5302,fiction
99561,https://www.goodreads.com/book/show/99561.Looking_for_Alaska,Looking for Alaska (Paperback),John Green,4.00,"1,274,452",2005,5290,fiction
14891,https://www.goodreads.com/book/show/14891.A_Tree_Grows_in_Brooklyn,A Tree Grows in Brooklyn (Paperback),Betty  Smith,4.28,"414,400",1943,5280,fiction
22822858-a-little-life,https://www.goodreads.com/book/show/22822858-a-little-life,A Little Life (Hardcover),Hanya Yanagihara,4.31,"300,389",2015,5277,fiction
9777,https://www.goodreads.com/book/show/9777.The_God_of_Small_Things,The God of Small Things (Hardcover),Arundhati Roy,3.95,"265,097",1997,5272,fiction
3431,https://www.goodreads.com/book/show/3431.The_Five_People_You_Meet_in_Heaven,The Five People You Meet in Heaven (Paperback),Mitch Albom,3.95,"625,023",2003,5238,fiction
117833,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita,The Master and Margarita (Paperback),Mikhail Bulgakov,4.28,"277,503",1967,5234,fiction
24178,https://www.goodreads.com/book/show/24178.Charlotte_s_Web,Charlotte's Web (Paperback),E.B. White,4.18,"1,568,559",1952,5196,fiction
28187,https://www.goodreads.com/book/show/28187.The_Lightning_Thief,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,4.27,"2,301,799",2005,5149,fiction
8908,https://www.goodreads.com/book/show/8908.World_War_Z,World War Z: An Oral History of the Zombie War (Hardcover),Max Brooks,4.01,"479,349",2006,5141,fiction
119073,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose,The Name of the Rose (Paperback),Umberto Eco,4.13,"330,042",1980,5083,fiction
9460487-miss-peregrine-s-home-for-peculiar-children,https://www.goodreads.com/book/show/9460487-miss-peregrine-s-home-for-peculiar-children,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,3.91,"1,096,970",2011,5075,fiction
310612,https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,A Confederacy of Dunces (Paperback),John Kennedy Toole,3.88,"248,100",1980,5074,fiction
13538873-mr-penumbra-s-24-hour-bookstore,https://www.goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,3.73,"189,116",2012,5036,fiction
853510,https://www.goodreads.com/book/show/853510.Murder_on_the_Orient_Express,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,4.18,"460,222",1934,5000,fiction
295,https://www.goodreads.com/book/show/295.Treasure_Island,Treasure Island (Hardcover),Robert Louis Stevenson,3.84,"435,649",1883,4977,fiction
186074,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,4.51,"805,308",2007,4965,fiction
3153910-the-art-of-racing-in-the-rain,https://www.goodreads.com/book/show/3153910-the-art-of-racing-in-the-rain,The Art of Racing in the Rain (Hardcover),Garth Stein,4.21,"475,843",2008,4957,fiction
1162543,https://www.goodreads.com/book/show/1162543.Breaking_Dawn,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,3.71,"1,460,713",2008,4936,fiction
16085481-crazy-rich-asians,https://www.goodreads.com/book/show/16085481-crazy-rich-asians,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,3.87,"395,779",2013,4904,fiction
2122,https://www.goodreads.com/book/show/2122.The_Fountainhead,The Fountainhead (Mass Market Paperback),Ayn Rand,3.87,"308,327",1943,4900,fiction
27071490-homegoing,https://www.goodreads.com/book/show/27071490-homegoing,Homegoing (Hardcover),Yaa Gyasi,4.46,"239,131",2016,4877,fiction
11275,https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,The Wind-Up Bird Chronicle (Paperback),Haruki Murakami,4.15,"240,443",1994,4868,fiction
17690,https://www.goodreads.com/book/show/17690.The_Trial,The Trial (Paperback),Franz Kafka,3.95,"264,633",1925,4862,fiction
3836,https://www.goodreads.com/book/show/3836.Don_Quixote,Don Quixote (Paperback),Miguel de Cervantes Saavedra,3.88,"233,272",1615,4852,fiction
1852,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild,The Call of the Wild (Mass Market Paperback),Jack London,3.88,"374,003",1903,4840,fiction
355697,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,All Quiet on the Western Front (Mass Market Paperback),Erich Maria Remarque,4.00,"381,136",1929,4837,fiction
13497818-the-casual-vacancy,https://www.goodreads.com/book/show/13497818-the-casual-vacancy,The Casual Vacancy (Hardcover),J.K. Rowling,3.31,"320,727",2012,4824,fiction
10799,https://www.goodreads.com/book/show/10799.A_Farewell_to_Arms,A Farewell to Arms (Paperback),Ernest Hemingway,3.81,"282,726",1929,4782,fiction
830502,https://www.goodreads.com/book/show/830502.It,It (Paperback),Stephen King,4.24,"907,040",1986,4782,fiction
29056083-harry-potter-and-the-cursed-child,https://www.goodreads.com/book/show/29056083-harry-potter-and-the-cursed-child,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",John Tiffany,3.56,"817,431",2016,4779,fiction
11735983-insurgent,https://www.goodreads.com/book/show/11735983-insurgent,"Insurgent (Divergent, #2)",Veronica Roth,4.00,"1,296,303",2012,4767,fiction
11735983-insurgent,https://www.goodreads.com/book/show/11735983-insurgent,"Insurgent (Divergent, #2)",Veronica Roth,4.00,"1,296,303",2012,4767,fiction
10664113-a-dance-with-dragons,https://www.goodreads.com/book/show/10664113-a-dance-with-dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,4.31,"595,635",2011,4767,fiction
227443,https://www.goodreads.com/book/show/227443.Bridget_Jones_s_Diary,"Bridget Jones's Diary (Bridget Jones, #1)",Helen Fielding,3.79,"916,056",1996,4759,fiction
10357575-1q84,https://www.goodreads.com/book/show/10357575-1q84,1Q84 (1Q84 #1-3),Haruki Murakami,3.92,"231,901",2009,4729,fiction
3985,https://www.goodreads.com/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay,The Amazing Adventures of Kavalier & Clay (Paperback),Michael Chabon,4.17,"192,071",2000,4727,fiction
24213,https://www.goodreads.com/book/show/24213.Alice_s_Adventures_in_Wonderland_Through_the_Looking_Glass,Alice's Adventures in Wonderland / Through the Looking-Glass (Paperback),Lewis Carroll,4.06,"500,728",1871,4722,fiction
1420,https://www.goodreads.com/book/show/1420.Hamlet,Hamlet (Paperback),William Shakespeare,4.03,"801,074",1601,4712,fiction
2213661,https://www.goodreads.com/book/show/2213661.The_Graveyard_Book,The Graveyard Book (Hardcover),Neil Gaiman,4.13,"485,338",2008,4684,fiction
40440,https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale,The Thirteenth Tale (Hardcover),Diane Setterfield,3.96,"296,769",2006,4672,fiction
51496,https://www.goodreads.com/book/show/51496.Dr_Jekyll_and_Mr_Hyde,Dr. Jekyll and Mr. Hyde (Paperback),Robert Louis Stevenson,3.83,"441,856",1886,4663,fiction
36402034-do-androids-dream-of-electric-sheep,https://www.goodreads.com/book/show/36402034-do-androids-dream-of-electric-sheep,Do Androids Dream of Electric Sheep? (Kindle Edition),Philip K. Dick,4.08,"387,869",1968,4650,fiction
4473,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,A Prayer for Owen Meany (Paperback),John Irving,4.23,"297,688",1989,4646,fiction
24817626-go-set-a-watchman,https://www.goodreads.com/book/show/24817626-go-set-a-watchman,Go Set a Watchman (To Kill a Mockingbird),Harper Lee,3.32,"249,716",2015,4633,fiction
34051011-pachinko,https://www.goodreads.com/book/show/34051011-pachinko,Pachinko (Kindle Edition),Min Jin Lee,4.28,"283,950",2017,4623,fiction
14942,https://www.goodreads.com/book/show/14942.Mrs_Dalloway,Mrs. Dalloway (Hardcover),Virginia Woolf,3.79,"248,752",1925,4622,fiction
4980,https://www.goodreads.com/book/show/4980.Breakfast_of_Champions,Breakfast of Champions (Paperback),Kurt Vonnegut Jr.,4.07,"238,467",1973,4559,fiction
53799686-anxious-people,https://www.goodreads.com/book/show/53799686-anxious-people,Anxious People (Paperback),Fredrik Backman,4.22,"314,121",2019,4513,fiction
40097951-the-silent-patient,https://www.goodreads.com/book/show/40097951-the-silent-patient,The Silent Patient (Hardcover),Alex Michaelides,4.12,"837,182",2019,4512,fiction
38709,https://www.goodreads.com/book/show/38709.Holes,"Holes (Holes, #1)",Louis Sachar,3.98,"1,057,806",1998,4507,fiction
11125,https://www.goodreads.com/book/show/11125.Digital_Fortress,Digital Fortress (Paperback),Dan Brown,3.68,"595,634",1998,4476,fiction
40597810-daisy-jones-the-six,https://www.goodreads.com/book/show/40597810-daisy-jones-the-six,Daisy Jones & The Six (Hardcover),Taylor Jenkins Reid,4.22,"448,188",2019,4405,fiction
976,https://www.goodreads.com/book/show/976.Deception_Point,Deception Point (Mass Market Paperback),Dan Brown,3.73,"632,418",2001,4394,fiction
33590210-an-american-marriage,https://www.goodreads.com/book/show/33590210-an-american-marriage,An American Marriage (Hardcover),Tayari Jones,3.95,"307,014",2018,4393,fiction
5886881-dark-places,https://www.goodreads.com/book/show/5886881-dark-places,Dark Places (Hardcover),Gillian Flynn,3.93,"651,020",2009,4380,fiction
43923951-such-a-fun-age,https://www.goodreads.com/book/show/43923951-such-a-fun-age,Such a Fun Age (Hardcover),Kiley Reid,3.84,"354,735",2019,4368,fiction
43615,https://www.goodreads.com/book/show/43615.The_Gunslinger,"The Gunslinger (The Dark Tower, #1)",Stephen King,3.94,"552,777",1982,4365,fiction
46756,https://www.goodreads.com/book/show/46756.Oryx_and_Crake,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,4.00,"242,078",2003,4348,fiction
2493,https://www.goodreads.com/book/show/2493.The_Time_Machine,The Time Machine (Paperback),H.G. Wells,3.90,"458,523",1895,4336,fiction
343,https://www.goodreads.com/book/show/343.Perfume,Perfume: The Story of a Murderer (Paperback),Patrick Süskind,4.02,"383,957",1985,4329,fiction
15745753-eleanor-park,https://www.goodreads.com/book/show/15745753-eleanor-park,Eleanor & Park (Hardcover),Rainbow Rowell,4.00,"987,038",2012,4325,fiction
10441,https://www.goodreads.com/book/show/10441.The_Memory_Keeper_s_Daughter,The Memory Keeper's Daughter (Paperback),Kim Edwards,3.68,"581,107",2005,4320,fiction
6759,https://www.goodreads.com/book/show/6759.Infinite_Jest,Infinite Jest (Paperback),David Foster Wallace,4.26,"81,324",1996,4290,fiction
4989,https://www.goodreads.com/book/show/4989.The_Red_Tent,The Red Tent (Hardcover),Anita Diamant,4.18,"550,099",1997,4280,fiction
16981,https://www.goodreads.com/book/show/16981.Invisible_Man,Invisible Man (Paperback),Ralph Ellison,3.89,"167,117",1952,4262,fiction
11989,https://www.goodreads.com/book/show/11989.The_Plague,The Plague (Paperback),Albert Camus,4.01,"202,616",1947,4260,fiction
34912895-the-great-alone,https://www.goodreads.com/book/show/34912895-the-great-alone,The Great Alone (Kindle Edition),Kristin Hannah,4.35,"489,923",2018,4243,fiction
5826,https://www.goodreads.com/book/show/5826.Bel_Canto,Bel Canto (Paperback),Ann Patchett,3.92,"257,668",2001,4201,fiction
16160797-the-cuckoo-s-calling,https://www.goodreads.com/book/show/16160797-the-cuckoo-s-calling,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,3.87,"526,387",2013,4195,fiction
22034,https://www.goodreads.com/book/show/22034.The_Godfather,"The Godfather (The Godfather, #1)",Mario Puzo,4.35,"370,640",1969,4189,fiction
42975172-the-testaments,https://www.goodreads.com/book/show/42975172-the-testaments,"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,4.20,"274,144",2019,4189,fiction
65605,https://www.goodreads.com/book/show/65605.The_Magician_s_Nephew,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,4.04,"460,631",1955,4185,fiction
46170,https://www.goodreads.com/book/show/46170.For_Whom_the_Bell_Tolls,For Whom the Bell Tolls (Paperback),Ernest Hemingway,3.97,"263,938",1940,4181,fiction
8852,https://www.goodreads.com/book/show/8852.Macbeth,Macbeth (Paperback),William Shakespeare,3.90,"745,436",1606,4174,fiction
11337,https://www.goodreads.com/book/show/11337.The_Bluest_Eye,The Bluest Eye (Paperback),Toni Morrison,4.08,"197,772",1970,4167,fiction
18254,https://www.goodreads.com/book/show/18254.Oliver_Twist,Oliver Twist (Paperback),Charles Dickens,3.87,"346,873",1838,4167,fiction
2175,https://www.goodreads.com/book/show/2175.Madame_Bovary,Madame Bovary (Paperback),Gustave Flaubert,3.69,"281,630",1856,4155,fiction
16115612-and-the-mountains-echoed,https://www.goodreads.com/book/show/16115612-and-the-mountains-echoed,And the Mountains Echoed (Hardcover),Khaled Hosseini,4.05,"333,677",2012,4135,fiction
18293427-the-storied-life-of-a-j-fikry,https://www.goodreads.com/book/show/18293427-the-storied-life-of-a-j-fikry,The Storied Life of A.J. Fikry (Hardcover),Gabrielle Zevin,3.99,"219,647",2014,4132,fiction
28676,https://www.goodreads.com/book/show/28676.American_Psycho,American Psycho (Paperback),Bret Easton Ellis,3.82,"269,445",1991,4128,fiction
50398,https://www.goodreads.com/book/show/50398.Northanger_Abbey,Northanger Abbey (Paperback),Jane Austen,3.84,"334,378",1817,4127,fiction
33648131-the-notebook,https://www.goodreads.com/book/show/33648131-the-notebook,"The Notebook (The Notebook, #1)",Nicholas Sparks,4.12,"1,445,029",1996,4107,fiction
43763,https://www.goodreads.com/book/show/43763.Interview_with_the_Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,4.00,"522,454",1976,4106,fiction
16793,https://www.goodreads.com/book/show/16793.Stardust,Stardust (Paperback),Neil Gaiman,4.08,"396,263",1998,4097,fiction
6442769-paper-towns,https://www.goodreads.com/book/show/6442769-paper-towns,Paper Towns (Paperback),John Green,3.76,"1,079,932",2008,4097,fiction
29579,https://www.goodreads.com/book/show/29579.Foundation,"Foundation (Foundation, #1)",Isaac Asimov,4.17,"457,710",1951,4088,fiction
11387515-wonder,https://www.goodreads.com/book/show/11387515-wonder,"Wonder (Wonder, #1)",R.J. Palacio,4.40,"883,827",2012,4082,fiction
13158800-the-light-between-oceans,https://www.goodreads.com/book/show/13158800-the-light-between-oceans,The Light Between Oceans (Hardcover),M.L. Stedman,4.02,"428,806",2012,4074,fiction
33413128-beartown,https://www.goodreads.com/book/show/33413128-beartown,"Beartown (Beartown, #1)",Fredrik Backman,4.26,"267,560",2016,4057,fiction
33917,https://www.goodreads.com/book/show/33917.The_Namesake,The Namesake (Paperback),Jhumpa Lahiri,3.99,"249,292",2003,4056,fiction
35036409-my-brilliant-friend,https://www.goodreads.com/book/show/35036409-my-brilliant-friend,My Brilliant Friend (The Neapolitan Novels #1),Elena Ferrante,3.97,"244,795",2011,4029,fiction
7331435-a-visit-from-the-goon-squad,https://www.goodreads.com/book/show/7331435-a-visit-from-the-goon-squad,A Visit from the Goon Squad (Hardcover),Jennifer Egan,3.67,"188,644",2010,4018,fiction
10818853-fifty-shades-of-grey,https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,3.66,"2,168,871",2011,4012,fiction
40495148-blindness,https://www.goodreads.com/book/show/40495148-blindness,Blindness (Kindle Edition),José Saramago,4.15,"231,887",1995,4002,fiction
17802724-the-husband-s-secret,https://www.goodreads.com/book/show/17802724-the-husband-s-secret,The Husband's Secret (Hardcover),Liane Moriarty,3.95,"583,402",2013,3999,fiction
11127,https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",C.S. Lewis,4.25,"574,653",1956,3990,fiction
19380,https://www.goodreads.com/book/show/19380.Candide,Candide (Paperback),Voltaire,3.77,"239,223",1759,3982,fiction
17061,https://www.goodreads.com/book/show/17061.Coraline,Coraline (Paperback),Neil Gaiman,4.06,"557,849",2002,3980,fiction
15790842-life-after-life,https://www.goodreads.com/book/show/15790842-life-after-life,"Life After Life (Todd Family, #1)",Kate Atkinson,3.76,"213,423",2013,3960,fiction
14201,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell,Jonathan Strange & Mr Norrell (Paperback),Susanna Clarke,3.83,"222,041",2004,3954,fiction
10956,https://www.goodreads.com/book/show/10956.The_Virgin_Suicides,The Virgin Suicides (Paperback),Jeffrey Eugenides,3.83,"252,186",1993,3905,fiction
30236962-the-historian,https://www.goodreads.com/book/show/30236962-the-historian,The Historian (Kindle Edition),Elizabeth Kostova,3.79,"259,338",2005,3899,fiction
59716,https://www.goodreads.com/book/show/59716.To_the_Lighthouse,To the Lighthouse (Paperback),Virginia Woolf,3.78,"150,010",1927,3837,fiction
6088007-neuromancer,https://www.goodreads.com/book/show/6088007-neuromancer,"Neuromancer (Sprawl, #1)",William Gibson,3.90,"284,625",1984,3836,fiction
27833670-dark-matter,https://www.goodreads.com/book/show/27833670-dark-matter,Dark Matter (Hardcover),Blake Crouch,4.10,"318,734",2016,3826,fiction
50623864-the-invisible-life-of-addie-larue,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,The Invisible Life of Addie LaRue (Hardcover),V.E. Schwab,4.25,"417,570",2020,3819,fiction
18710190-allegiant,https://www.goodreads.com/book/show/18710190-allegiant,"Allegiant (Divergent, #3)",Veronica Roth,3.62,"919,988",2013,3801,fiction
